source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val,r_est,r_lo,r_hi,r_len
573364497496943872,12.862291267109837,3.4851900389113704,84.87994022223408,3.3218058956817496,,,,,21.050554,,,,,,NOT_AVAILABLE,122.93219060484631,22.008190228142492,,,,,,
573364497496531328,12.98938658710547,0.8703314871373837,84.87115567793501,0.7426650501781195,0.7239128304464004,0.7286156082451961,4.115755960416403,-3.7665777484742007,20.510406,2.0553055,0.77513885,1.2801666,,,NOT_AVAILABLE,122.94444506227288,21.999418314900407,,,1218.55922647395,705.084661525368,2214.44797428433,578.971777054821
573575328853257088,7.389551725808626,0.051313237457447085,85.21496430854747,0.05673085077912148,0.35734131913925876,0.05561502195700178,-2.9314032379953088,2.679608306186531,16.747515,1.028305,0.43738174,0.5909233,,,NOT_AVAILABLE,122.43926346978552,22.364157818695016,5115.4854,0.7865,2474.62094300652,2173.95937973216,2862.09520051068,572.768071325086
573575328853257216,7.386102163548227,0.2074491008890566,85.21256742015052,0.22590938272977307,0.7408091258552386,0.20410993990935156,22.80737877009453,-2.976666574298483,18.986544,1.7434673,0.79398537,0.94948196,,,NOT_AVAILABLE,122.43871571272946,22.361797455719778,,,1278.50552407788,997.353615098109,1740.10090285327,572.821929268463
573575294493518976,7.43719647745061,0.0737415899848747,85.20152212285673,0.07995273967693153,0.1794313156067727,0.07766177045478867,-0.06772463516908295,3.538747461003527,17.436161,1.105299,0.483387,0.621912,,,NOT_AVAILABLE,122.44222143856177,22.35040831126965,,,3434.58391147213,2796.04912352881,4326.08241517347,573.057468465036
573574950896135424,7.148049699290169,1.0650078893339685,85.16913604954298,1.0868742871655241,2.4738936545659076,1.0292970785290023,-6.0430512978126645,6.015287372898089,20.693684,1.5367413,0.344141,1.1926003,,,NOT_AVAILABLE,122.41283057312044,22.320428925400016,,,526.574007147557,299.134487817854,1367.38366542837,573.833067357267
573573606567881600,8.253849680550262,0.08502368387911695,85.11928106564997,0.07485308794099814,1.8098382800985542,0.0813895397786731,14.39127986694701,-4.7365517389733185,16.887712,2.2701387,1.1814556,1.0886831,,,NOT_AVAILABLE,122.50895455446549,22.2626677949441,3876.0,,544.946843859278,521.61746544548,570.417173097151,574.726642575399
573571544983857792,7.833967624967461,0.4617158946979416,85.01470440743489,0.4621991674466445,1.0995751763323907,0.49193799414013967,-5.631305912762109,1.316446899019736,20.091356,2.0923119,0.86182404,1.2304878,,,NOT_AVAILABLE,122.46096582527348,22.161346699144907,,,953.846920692447,622.532465612533,1694.90704619584,577.175398982679
573575088335089024,7.544980279294219,0.029854063913687605,85.16388009488254,0.03175559482049837,0.5880936936069734,0.031302788881364785,-4.974262001850853,1.1202721141579521,15.648393,1.0326653,0.4400301,0.59263515,,,NOT_AVAILABLE,122.4483039605207,22.31210432126971,5133.75,0.7765,1617.10342112354,1537.67833211863,1704.96216540752,573.875003398648
573554502554317440,10.803913489722854,0.49475888996781564,84.87245047958207,0.539959777700377,0.18927543756922058,0.5306941520636909,0.9946248481739259,1.2758420150442944,19.97949,1.9363995,0.8826294,1.0537701,,,NOT_AVAILABLE,122.73381630635386,22.00386346033059,,,1646.05987348576,1041.61976478646,2666.72987841317,579.677743937528
573570411113396096,8.710275667227952,0.21693426104971616,85.0447988433658,0.2160390317326426,1.1152783079326745,0.23862411039284961,-10.698767442661314,4.634166187039352,19.118313,1.957737,0.9120865,1.0456505,,,NOT_AVAILABLE,122.54520544484959,22.185515620611305,,,891.822644986155,719.622916453619,1162.85195956794,576.30200118929
573557152550553728,10.260686033935304,0.6312791497039717,84.9789657499238,0.5433439265781006,1.0130419733504104,0.6577077555180555,21.751006504607002,-3.6964505190113637,20.335592,2.3391228,1.1068287,1.2322941,,,NOT_AVAILABLE,122.68649578073513,22.112170096023224,,,1045.52909942094,623.690857115496,1957.3049531551,577.397960763892
573551685055772544,12.515576276967485,0.24473192674233396,84.84479219570096,0.18820428633259026,0.2412721365557602,0.25816246154652545,-1.319247828619935,-0.2836342107814947,19.199018,1.7562313,0.8054962,0.9507351,,,NOT_AVAILABLE,122.89859857133524,21.97313119635539,,,2063.31872480013,1459.89859029458,3036.87412037838,579.750464176638
573555052310130688,10.02447164662757,0.44751913244063873,84.88229206630115,0.39684879159326986,0.5394768022626618,0.482323528376544,1.5285450906814158,2.0141079029842612,20.163614,1.7038212,0.81637955,0.88744164,,,NOT_AVAILABLE,122.65924908342075,22.01654692102458,,,1409.06899611399,897.004870832409,2355.19938433528,579.676330837562
