,index,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,bp_g,g_rp,r_med_geo,MST_cluster,cluster num.,prob,mass,ruwe,rv_template_fe_h,has_epoch_rv,teff_gspphot,distance_gspphot,radial_velocity,azero_gspphot,ag_gspphot,ebpminrp_gspphot,source_id.1,r_med_photogeo,logg_gspphot,logg_gspspec,mh_gspphot,mg_gspphot,mh_gspspec,alphafe_gspspec,fem_gspspec,Gmg,L
83,110,84.95005636006302,9.850728824299674,2.643859433769645,1.337907082287092,-1.8086788598812025,16.6403,2.7505531,1.5154724,1.2350807,371.97177,1,1,0.9970860606540597,1.0,1.0171089,,False,,,,,,,3336447113703238784,374.50778,,,,,,,,8.751491806335402,0.027002456646040476
84,112,84.98599200040202,9.936078698126067,2.3342961090917886,1.2955508480749631,-1.9522089332115635,18.113127,3.484417,2.1186142,1.3658028,430.60086,1,1,0.9888444684322544,1.0,1.0122454,,False,,,,,,,3336450201783218176,429.77716,,,,,,,,9.953906730671429,0.008921488247880258
85,113,84.81337967924148,9.834554370900763,2.516882578047843,1.5873908437238082,-1.752661720373858,11.5471735,1.0779219,0.45071125,0.6272106,392.10794,1,1,0.8400260400423164,3.0,1.2264334,-0.75,False,,,23.755579,,,,3336450446597891584,391.66562,,,,,,,,3.551488272824397,3.246419892687409
86,114,84.79493978484942,9.946366215234743,2.5100566464041623,1.2226003401739751,-1.9045579603079803,16.166693,2.7482176,1.5221138,1.2261038,392.4559,1,1,0.9959658255444493,1.0,1.0489484,,False,,,,,,,3336452473822432512,391.11978,,,,,,,,8.165110613268034,0.04633997068249968
87,115,84.88247323317808,9.93670088141641,2.475256458085818,1.2891328536207696,-2.191541252119801,16.51181,3.0894003,1.7983246,1.2910757,396.5783,1,1,0.9962482059471063,1.0,1.179847,,False,3469.4797,370.5538,,1.4093,0.8803,0.607,3336453023578233344,395.8088,4.1628,,0.1673,7.7161,,,,8.479911011421533,0.03467652706929266
88,117,82.50514399312198,9.169872417848191,2.651050738150359,0.5352441638571984,-2.2527455754949246,17.508244,3.4434814,2.11199,1.3314915,369.61066,1,1,0.9911233083678829,1.0,0.9637418,,False,3427.9214,467.3766,,1.805,1.0899,0.8014,3337833353050334976,372.5714,4.2026,,0.3965,7.9872,,,,9.625334198619932,0.01207442117190343
89,118,82.97471060755815,9.119340038977375,2.4213212438071734,0.7338472504944819,-2.4116238576195266,17.226217,3.1726646,1.880579,1.2920856,408.909,1,1,0.9328026431328141,1.0,0.9769699,,False,3427.782,446.4329,,1.5492,0.9585,0.6683,3337837927192454784,407.0645,4.2288,,0.173,7.9705,,,,9.146479061949467,0.018767584296495197
90,121,82.90395957526403,9.20023933309139,2.534642831684776,1.4776151666458115,-2.070249431224615,18.607893,3.4855785,2.091568,1.3940105,402.61804,1,0,0.9998603123367776,1.0,0.9509839,,False,,,,,,,3337843802707708416,402.8848,,,,,,,,10.62747684762296,0.004797436786428886
91,122,85.77822120192086,9.73038708150274,2.540380216516961,1.863275661391235,-2.1962640893455725,15.671222,2.0482607,0.69279766,1.355463,387.85608,1,1,0.9988598310503042,1.0,1.1081319,,False,6016.3403,369.9184,,3.1951,2.442,1.3743,3336465805401439744,371.62033,4.55,,-3.7446,5.3028,,,,7.695715609827053,0.07140255559862983
92,125,82.72982588213996,9.264657234680405,2.528757432150881,1.180973768854301,-2.565358267656641,9.618876,0.12203407,0.031787872,0.0902462,390.64502,1,0,0.9920939187189705,3.0,0.9490847,0.25,False,,,23.220509,,,,3337858061998942848,391.46625,,4.6,,,-1.98,-0.02,,1.633411860975123,18.994823201147067
93,126,82.96851569453857,9.385774161569694,2.548119862649162,1.897174719967039,-1.9558805749996495,15.147867,2.3475227,1.2350006,1.1125221,384.4652,1,0,0.9999999483574267,1.0,1.2334536,-1.0,False,3740.4668,344.9688,13.310527,1.037,0.7016,0.4145,3337863868794835072,385.8268,4.0161,,-0.2463,6.7059,,,,7.178966266006434,0.11492473039418748
94,127,83.13059747936717,9.447608393176562,2.511989849148578,0.5643925933670056,-1.687339219248451,17.433159,3.0107327,1.7509232,1.2598095,397.4847,1,1,0.9528800851699635,1.0,1.0368127,,False,3534.4763,309.0226,,1.4261,0.8984,0.6115,3337865140105095168,391.10104,4.7078,,0.3768,9.033,,,,9.433248400509576,0.014411216405575043
95,128,83.70740222156462,9.037933920440777,2.5015864172090367,1.6408746072864824,-2.1780826291718696,16.106758,2.5272665,1.3724327,1.1548338,392.2961,1,0,0.9956763476891383,1.0,1.0449268,,False,3560.5024,378.8584,,0.9445,0.6249,0.3857,3337871561079346944,393.4368,4.1321,,-0.4352,7.5219,,,,8.097835550825849,0.04930214103005162
96,132,83.9210023787006,9.22211128989754,2.50591765342728,1.1245002292288178,-2.2556335710402937,16.044584,2.1178713,1.0262699,1.0916014,392.50986,1,1,0.9402050255684714,1.0,1.1002276,,False,3418.1045,407.2272,,0.0072,0.0047,0.0031,3337880533268577280,391.44962,4.2317,,-0.1053,7.9552,,,,8.039417978043799,0.05202748213711069
97,133,83.80357243626275,9.267933973870894,2.49852304068777,1.7205109120601496,-2.058721606923271,16.394768,2.57088,1.402628,1.168252,395.8892,1,0,0.9976092451149228,1.0,1.0238463,,False,3553.1333,396.0963,,1.008,0.6625,0.4136,3337884759516407424,392.41116,4.2339,,-0.2853,7.6928,,,,8.383184793702751,0.03790758194988478
98,134,83.69914672336537,9.287877788182696,2.4374206274440384,1.7142781359654435,-2.08453642548534,17.312193,2.9512367,1.706789,1.2444477,402.68347,1,0,0.9987352187427746,1.0,1.0281131,,False,,,,,,,3337885614212496896,401.46344,,,,,,,,9.24684541082862,0.017110465923018025
99,135,83.695805606203,9.30895963738719,2.4506114087034487,0.8055124262299787,-2.076920562907887,15.95095,2.5458002,1.3802443,1.165556,399.575,1,1,0.9768671727184977,1.0,1.0119977,,False,3560.4048,381.0994,,1.0348,0.6825,0.4228,3337885790308567168,398.019,4.0147,,-0.4563,7.2971,,,,7.897322255086573,0.05930223998061023
100,136,83.79917787453466,9.33300789696698,2.5320722964548708,1.5614944385047855,-2.2692415205197447,10.677589,0.40314293,0.14384842,0.2592945,390.84082,1,0,0.9414131539130877,3.0,1.1362551,0.25,False,,,29.03511,,,,3337886030826715136,389.92932,,,,,,,,2.694969508115145,7.145163923176962
101,137,83.7190463095668,9.330977286304678,2.537807671834146,0.6462514650158436,-1.9979272117303293,17.876842,3.308195,1.9932861,1.314909,390.2951,1,1,0.9960000178047029,1.0,0.9957001,,False,,,,,,,3337886198328076800,394.10333,,,,,,,,9.899135529640315,0.009383087972677921
102,138,83.85061075636195,9.30892859353871,2.4796053434507974,1.079902865768417,-2.14112673498344,14.254444,1.7179155,0.6787796,1.0391359,396.41183,1,1,0.9198399427078251,1.0,1.0986394,-1.5,False,4483.292,372.9403,-11.187505,0.9731,0.7294,0.393,3337886443143570816,397.2438,4.1608,,-0.6974,5.6347,,,,6.226356817839314,0.2763486026120962
103,139,83.79801773400605,9.358759071173717,2.6139953336071446,0.8173338303154356,-2.2387180808997598,17.97424,3.349146,2.0227966,1.3263493,381.39163,1,1,0.9977209589948577,1.0,1.0042924,,False,3434.848,588.0357,,1.7447,1.0571,0.7736,3337887607077366272,375.67953,4.2165,,0.3899,7.9867,,,,10.060764039806262,0.00808526733286016
104,140,83.82940927723925,9.376120051114272,2.565819672415205,0.8602745769553636,-2.138977853138213,15.373372,2.229065,1.1566763,1.0723886,382.7328,1,1,0.9944223692494121,1.0,0.93521076,-0.25,False,3749.6692,387.6955,-7.182851,0.7793,0.5299,0.3106,3337887748813618304,384.26404,4.0961,,-0.2375,6.8135,,,,7.419502652971296,0.09208713019328373
105,141,83.82387223799503,9.395724253087735,2.4250129332931625,1.3966567115287958,-2.0816550395107725,13.358413,1.3575544,0.60283375,0.7547207,405.2491,1,0,0.8099082491449285,1.0,1.0379573,-0.25,False,4802.5703,402.0945,28.96685,0.5811,0.4525,0.2428,3337888328631664256,404.6786,4.1545,,-0.4701,4.8789,,,,5.281983295810743,0.6594876721729394
106,142,83.82298898933915,9.395177693021456,2.446645310552189,1.7299998002750647,-2.1935964455721018,15.208299,2.0638027,1.0159998,1.0478029,400.3699,1,0,0.9951426948856312,1.0,1.3078636,,False,6215.9917,390.454,,3.4257,2.6217,1.4678,3337888332929166208,401.28677,4.3831,,-1.4856,4.6167,,,,7.151154071861159,0.11790666928168783
107,143,83.64370614489185,9.273308421784336,2.481432570112158,1.5848594090026755,-2.145688711161694,14.619684,2.0664768,1.0445356,1.0219412,395.91818,1,0,0.9917254069652609,1.0,1.2782557,0.0,False,,,44.510563,,,,3337891390945938816,395.67545,,,,,,,,6.593196391367927,0.19711580295048522
108,144,83.5224532581112,9.310473837104574,2.539649950347807,0.8653135142632842,-2.163182159447863,15.655786,2.4543314,1.3141756,1.1401558,386.12943,1,1,0.9784320567612497,1.0,1.0703967,,False,3619.667,374.2358,,0.9919,0.6618,0.4016,3337892387378470400,388.33527,4.0029,,-0.4435,7.0621,,,,7.679655301389207,0.0724665989902986
109,145,83.41463483363056,9.285249023210458,2.475548685404442,1.0036608738757014,-2.01271101239289,17.565859,3.448429,2.0933094,1.3551197,398.40164,1,1,0.6587473737405937,1.0,1.0018873,,False,,,,,,,3337893516952972288,403.81168,,,,,,,,9.534216359042594,0.013131473342806869
110,146,83.33298041619368,9.297024213935108,2.6753437967011005,0.5332369615429576,-2.072370366664717,17.9586,3.370926,2.043581,1.3273449,373.11105,1,1,0.9993888041832703,1.0,0.9367033,,False,3460.8777,557.0852,,1.9664,1.1919,0.8624,3337894444665912704,374.87796,4.252,,0.3923,7.974,,,,10.095497996115677,0.00783070388412512
111,147,83.45275763851602,9.378478026509107,2.498678919844867,0.7982035174408447,-2.184537573643736,15.165968,2.2028856,1.1375179,1.0653677,391.6371,1,1,0.9837145785058993,1.0,1.0134239,-0.25,False,6278.096,378.1415,-13.439233,3.7453,2.8445,1.5949,3337896716705396096,393.22314,4.3317,,-1.4713,4.4229,,,,7.154520264428825,0.11754168014088362
112,148,83.68162458932689,9.324865329256866,2.479005723927492,1.012047428807202,-2.2962069809953425,16.013882,2.5906553,1.4185925,1.1720629,394.35397,1,1,0.9485818326982544,1.0,1.0313482,,False,3544.493,371.7863,,1.025,0.6733,0.4207,3337897610058565376,393.98163,4.0724,,-0.4008,7.4252,,,,7.985269647689963,0.054688012577692575
113,149,83.65380901800984,9.335727286472864,2.4871704320147496,2.074068309970701,-1.9908732393550768,16.968077,3.2794466,1.9452286,1.334218,396.58,1,0,0.9999985621766363,1.0,1.1455883,,False,,,,,,,3337897777559910144,394.40744,,,,,,,,8.94660473042583,0.022560987651975676
114,150,83.73341301687366,9.369347937649591,2.45137116945195,0.8404375887709663,-2.205329578924942,16.830307,3.0757732,1.7986469,1.2771263,403.83963,1,1,0.98651960437353,1.0,1.0475069,,False,3460.1272,409.9571,,1.3693,0.8545,0.5921,3337898159814363264,400.47507,4.217,,0.1846,7.8575,,,,8.777352370296638,0.02636689877400174
115,151,83.59979557011812,9.368049419025589,2.53197497050682,1.6180186211414256,-2.2674189086140166,16.278921,2.6361532,1.4513836,1.1847696,387.969,1,0,0.9939205664362044,1.0,1.02202,,False,3492.6606,373.3678,,1.0857,0.7092,0.4457,3337898847009153024,386.82745,4.0295,,-0.5842,7.6331,,,,8.296218041038395,0.04106887284393148
116,153,83.82916423037427,9.4405857393645,2.5420236378309164,1.0810046528411603,-2.1671318190871616,17.245277,3.192706,1.8969536,1.2957525,391.85223,1,1,0.9573764418304742,1.0,0.92789334,,False,3422.1206,447.5416,,1.5595,0.9627,0.6748,3337900320180691328,390.9296,4.2204,,0.1835,7.9746,,,,9.271174923324018,0.016731313263747688
117,154,83.78767291976177,9.449911527484286,2.3493311870223788,0.9364077453225068,-2.278420965560602,15.240659,2.540928,1.3680849,1.172843,412.86325,1,1,0.9628144218338569,1.0,1.488242,,False,,,,,,,3337900530636917376,407.0699,,,,,,,,7.095380219600498,0.12412175630492524
118,155,83.72397894860529,9.449129285301604,2.4539697288314013,1.6242814446799037,-2.1402807114569464,15.17667,2.0226908,1.0105934,1.0120974,400.27985,1,0,0.9905943104699473,1.0,1.0150126,,False,6164.4536,392.313,,3.2316,2.4836,1.3875,3337900908593416448,400.8239,4.4077,,-1.3713,4.7096,,,,7.126016005723125,0.12066841207471332
119,156,83.75094308286114,9.466991501034745,2.4615638492622938,1.6222290468317329,-2.1804707544580504,9.675443,0.054143906,0.009102821,0.045041084,401.02277,1,0,0.9865250598972539,3.0,1.1115416,0.25,False,,,27.271456,,,,3337901320910267648,402.39984,,4.55,,,,,,1.6314985260012254,19.02832627609579
120,157,83.55790822938327,9.39430078420001,2.602245391118302,0.7533004764830509,-2.191870019516867,15.785097,2.5685263,1.395195,1.1733313,377.8678,1,1,0.996860141011955,1.0,1.1277585,,False,,,,,,,3337902076824563072,376.0067,,,,,,,,7.86183824011241,0.06127237351243131
121,158,83.58495641377704,9.413291549926932,2.45520704723034,1.740285157880467,-2.26868549394938,18.592487,3.312582,1.9895077,1.3230743,411.92938,1,0,0.9992644679265388,1.0,1.0486747,,False,3091.7974,258.1178,,0.8521,0.5054,0.3803,3337902209966861568,369.63678,4.8994,,0.3456,11.0067,,,,10.542927609948856,0.005185957532314077
122,159,83.60586080343082,9.427134202893004,2.540528318985961,0.7948703960550074,-2.213407633046921,17.752361,3.3695927,2.0271912,1.3424015,388.5716,1,1,0.9939268107498618,1.0,1.0296713,,False,,,,,,,3337902622283735296,387.71408,,,,,,,,9.77698120152736,0.010500440524510287
123,160,83.61279822161305,9.447978339125996,2.5685017457730703,1.7713561811276757,-2.124625033871184,16.717718,2.845193,1.605011,1.2401819,384.08636,1,0,0.9995575685873485,1.0,0.963804,,False,3517.361,396.9851,,1.2621,0.8044,0.5332,3337902660940094080,379.3148,4.3207,,0.1277,7.8798,,,,8.766117326220321,0.026641156239925565
124,161,83.64652598651855,9.46365391402178,2.51489382867642,1.9908266266155097,-2.291773554631966,15.681498,2.6169329,1.4341679,1.182765,389.10422,1,0,0.9999840145497925,1.0,1.1051399,,False,,,,,,,3337902798379039360,388.45053,,,,,,,,7.6840962758001705,0.07217079506136205
125,162,83.51919320231843,9.452698599672605,2.699900058993326,1.4945508776376284,-2.1040275313926724,17.581987,3.4543076,2.1084843,1.3458233,364.97995,1,0,0.973808297820053,1.0,0.96681434,,False,3438.8496,464.211,,1.9402,1.1713,0.8555,3337903279415399040,366.6137,4.2243,,0.394,7.9879,,,,9.738725441848578,0.01087701739962413
126,163,83.55708188112004,9.488803525341696,2.4651800517372053,1.857080308936407,-1.9975068813674928,13.240195,1.3210363,0.5578022,0.76323414,398.64575,1,0,0.9999627763789584,1.0,1.0913368,-1.0,False,5002.4526,386.7451,23.077877,0.6448,0.5086,0.274,3337903824874463872,398.60477,4.212,,-0.5469,4.7631,,,,5.199438223786805,0.7115816014220544
127,165,83.69424599152568,9.487564422294072,2.359085287586524,1.6355839766025757,-2.3033375996786747,17.96448,2.6741104,1.3384666,1.3356438,415.5398,1,0,0.9920471212520983,1.0,1.0095363,,False,3007.971,388.2961,,1.027,0.6202,0.4269,3337904237192558848,411.54126,3.8497,,-0.5047,9.3338,,,,9.828198210698949,0.010016608870216652
128,166,83.70237765925428,9.515840228016948,2.431594860717053,1.6559685778503934,-1.814280448535531,10.354715,0.35210228,0.122187614,0.22991467,407.74814,1,0,0.9991056896384907,3.0,1.3332599,0.25,False,9355.643,415.342,26.954895,0.6773,0.6327,0.3369,3337904859963485824,407.29764,4.3139,,0.1865,1.6274,,,,2.284171084064191,10.431135006854982
129,169,84.05838694466638,9.392173634101225,2.4000962230390077,0.8789812055188635,-2.317287204952013,18.095192,3.515955,2.1670227,1.3489323,412.99625,1,1,0.9922998201222651,1.0,1.0099347,,False,,,,,,,3337907226488219136,409.3407,,,,,,,,9.99633526751047,0.008579577329844244
130,171,83.90165576070876,9.483224971488912,2.5100848018007027,1.7008958595479038,-2.1320890402451487,16.4536,2.645053,1.464508,1.1805449,395.02756,1,0,0.9870530470952086,1.0,0.954986,,False,3476.4446,404.3466,,0.9722,0.6351,0.4011,3337912590904421760,389.2767,4.0372,,-0.5845,7.7103,,,,8.452041970616289,0.035578137707872784
131,173,83.99272453940723,9.531706513642774,2.538987056943073,1.0376522460502555,-2.359735483822851,8.635198,-0.061989784,-0.037021637,-0.024968147,388.2699,1,1,0.987491939393881,3.0,1.0293205,,False,9969.392,392.4283,,0.0028,0.0027,0.0014,3337914343251052416,388.4488,3.9821,5.22,-0.3657,0.601,-1.62,0.98,,0.6585004348283796,46.62295822937935
132,174,84.21700798356048,9.567291687460155,2.391332510435149,0.606109378354031,-2.2449897844675477,12.806347,1.5093384,0.6956444,0.813694,414.42953,1,1,0.9985072511300197,1.0,1.5140449,,False,5140.301,439.1705,,1.1536,0.8928,0.4761,3337916885871639296,416.12628,3.7753,,-0.19,3.6367,,,,4.699546840860972,1.1276680183976096
133,175,84.32677453381176,9.601611076096738,2.50422601630166,1.0860949734000909,-2.1788324722931964,17.25105,3.6050386,2.0777855,1.5272532,403.40173,1,1,0.9934585173640591,1.0,2.4543614,,False,,,,,,,3337918152884387712,411.0555,,,,,,,,9.244417615509333,0.017148769138616834
134,177,84.16076003285457,9.58485129088257,2.4835110363373305,0.8538010644426604,-2.281439287044848,15.576692,2.332553,0.95013905,1.3824139,395.01117,1,1,0.9976434392913487,1.0,1.7572559,,False,6004.3203,378.4211,,3.9412,2.9438,1.6642,3337920042670780416,394.85806,4.3824,,-4.0276,4.6504,,,,7.552022471363786,0.08150626861735294
135,178,84.15021878298153,9.581792044464247,2.464121745122679,0.2239753556274118,-1.8379247833537236,18.373945,3.603918,2.23522,1.3686981,413.1578,1,1,0.9986514217025113,1.0,1.0564865,,False,3003.2305,374.1982,,1.848,1.0969,0.7563,3337920046967581824,408.92447,3.8593,,-0.5034,9.3675,,,,10.332255806278496,0.006296477814747312
136,179,84.15704290037442,9.610155067443149,2.4133640112327366,1.2076725183410526,-2.288118912799572,18.30318,3.423792,2.0600739,1.363718,411.632,1,1,0.9471652642965608,1.0,0.99646604,,False,,,,,,,3337920351908443520,337.76447,,,,,,,,10.2162941606148,0.007006196856806007
137,181,84.12343874539471,9.63170631345978,2.47512021891526,0.7315221177260318,-2.2173760600600123,8.967373,-0.034140587,-0.022932053,-0.011208534,397.45,1,1,0.9986685100993847,3.0,0.9962212,0.25,False,10522.988,460.3674,24.109035,0.0657,0.0637,0.0339,3337921249558418432,399.62906,3.9408,,-0.9101,0.5729,,,,0.9353544893651957,36.12918827474675
138,182,84.1653738498724,9.62468361792889,2.614268099544622,0.9480634586345698,-2.1244290229973126,17.1088,3.1035194,1.8116684,1.291851,377.34665,1,1,0.9982326450234045,1.0,1.0632217,,False,3414.8262,448.3107,,1.3252,0.82,0.5794,3337921936753177344,377.81546,4.2049,,0.1973,7.9718,,,,9.195550617412993,0.017938236810785532
139,183,84.2486398564791,9.700541366746071,2.469039606281622,0.5579686226956466,-1.8542967888635424,17.616,2.940899,1.6583042,1.2825947,398.9797,1,1,0.9984342771591704,1.0,1.124025,,False,3100.8232,451.3643,,0.1647,0.1,0.074,3337922654010136064,408.46597,4.2169,,0.4984,9.1751,,,,9.57864028289497,0.012605030093064936
140,184,84.15851201181181,9.68083472961766,2.5393402190541354,1.2023989736723055,-2.107881990631963,13.301715,1.559082,0.6655874,0.8934946,388.1802,1,1,0.9699980966109709,1.0,1.323979,-1.0,False,,,26.860823,,,,3337923100687568128,387.53622,,,,,,,,5.325319456238113,0.6336832351630208
141,185,84.221449354741,9.698698457336908,2.428885445445263,1.946570450543307,-1.930962895429628,13.868789,1.3966827,0.5752344,0.8214483,404.16693,1,0,0.9978907671900665,1.0,1.7571018,-1.5,False,5545.6235,377.052,14.601589,1.2528,0.9929,0.5311,3337923379862159872,403.28207,4.4652,,0.1747,4.9536,,,,5.795824162366161,0.4108377433431858
142,186,84.2209332573246,9.698831710554058,2.5632875089891614,1.7805609835693963,-2.3430033757502247,13.876935,1.4034891,0.5649338,0.83855534,384.68396,1,0,0.9563773627658064,1.0,1.5433505,-0.75,False,5232.8247,357.4867,30.267277,1.0354,0.8106,0.4295,3337923379862160000,382.75146,4.4342,,0.2782,5.2707,,,,5.920921605959495,0.36612666324787174
143,187,84.22564157813189,9.705209322946876,2.512760800973533,1.9431424292689363,-2.360772163527586,17.543598,3.1131191,1.8233624,1.2897568,387.5789,1,0,0.9957736046038603,1.0,1.0452994,,False,3271.049,332.0203,,1.0215,0.6272,0.447,3337923409924380544,403.91058,4.529,,0.1746,9.2681,,,,9.544353742283194,0.013009437022969476
144,188,83.84869047760219,9.482435103214431,2.367350979326241,1.7065549510339746,-2.3153438940056583,18.116909,3.2907867,1.9620419,1.3287449,424.12048,1,0,0.9903337707594977,1.0,0.9602255,,False,3455.5334,628.1033,,1.7605,1.0717,0.7756,3337924200198872704,415.73068,4.2469,,0.3827,7.976,,,,9.98822225222401,0.008643927171227233
